0	12.39187674165452
19163300000	12.40058916759088
38326600000	12.42774755707941
57489900000	12.47642102744121
76653300000	12.55173613419218
95816600000	12.66086677603823
114980000000	12.81296837038446
134143000000	13.01901240239472
153307000000	13.29147968224159
172470000000	13.64388749440978
191633000000	14.09015880144772
210796000000	14.64388512469254
229960000000	15.31757443836888
249123000000	16.12199326843362
268286000000	17.06569649386552
287450000000	18.1547928523798
306613000000	19.39293741560518
325776000000	20.78149668577931
344940000000	22.31981100679447
364103000000	24.00548256329721
383266000000	25.83463595302051
402430000000	27.80212113049685
421593000000	29.90164795857662
440756000000	32.12585482161371
459920000000	34.46632111355314
479083000000	36.91353660912553
498246000000	39.45684150616585
517409000000	42.08435055640464
536573000000	44.78287389643252
555736000000	47.53784625195178
574899000000	50.33327517498192
594063000000	53.15171783434295
613226000000	55.97429454083395
632389000000	58.78074559986987
651553000000	61.54953623749466
670716000000	64.25801227523937
689879000000	66.88260700496933
709043000000	69.39909742973634
728206000000	71.78290579473392
747369000000	74.00944023766351
766533000000	76.05446653525441
785696000000	77.89450139253188
804859000000	79.50721657532392
824023000000	80.87184246587732
843186000000	81.96955934746204
862349000000	82.78386489823059
881512000000	83.30090698128836
900676000000	83.50977182489103
919839000000	83.40271904804978
939002000000	82.97535664508463
958166000000	82.22675093099717
977329000000	81.1594684942491
996492000000	79.77954932669641
1015660000000	78.0964124226679
1034820000000	76.12269718271077
1053980000000	73.87404584941277
1073150000000	71.36883387833622
1092310000000	68.62785655391065
1111470000000	65.67398126171855
1130640000000	62.53177560932868
1149800000000	59.22712205846272
1168960000000	55.78682993674327
1188130000000	52.23825572855981
1207290000000	48.60894255943586
1226450000000	44.92629004987685
1245620000000	41.21726666860764
1264780000000	37.50817914874782
1283940000000	33.82451891637172
1303110000000	30.19091674709009
1322270000000	26.63126020397777
1341430000000	23.16907773503067
1360600000000	19.82840188759443
1379760000000	16.63557654713032
1398920000000	13.62309719936468
1418090000000	10.83819950695571
1437250000000	8.363118217802676
1456410000000	6.361686378305786
1475580000000	5.145786845003207
1494740000000	5.042254031951103
1513900000000	5.903598148354833
1533070000000	7.241418434106659
1552230000000	8.71861062508885
1571390000000	10.177935519823
1590560000000	11.54829520853947
1609720000000	12.79522932231649
1628880000000	13.900610618869
1648050000000	14.85411669182881
1667210000000	15.6493751461571
1686370000000	16.28210796507295
1705530000000	16.74921888331476
1724700000000	17.04837415512673
1743860000000	17.17786817580496
1763020000000	17.13666679306821
1782190000000	16.92456584696526
1801350000000	16.54242316376937
1820510000000	15.9924326864796
1839680000000	15.27841594393006
1858840000000	14.40611192818599
1878000000000	13.38345409874082
1897170000000	12.22083601105177
1916330000000	10.9313924327128
1935490000000	9.531381412492458
1954660000000	8.040910201033194
1973820000000	6.48574558446343
1992980000000	4.902857686608313
2012150000000	3.361686912730561
2031310000000	2.071209393222062
2050470000000	1.766101385494625
2069640000000	2.751013749067313
2088800000000	4.134174750642734
2107960000000	5.554386117203485
2127130000000	6.911627431291675
2146290000000	8.161169145885172
2165450000000	9.27491589938867
2184620000000	10.23251785886991
2203780000000	11.01886014744126
2222940000000	11.62329271183673
2242110000000	12.03939919410672
2261270000000	12.26492225194237
2280430000000	12.30170365999596
2299600000000	12.15558175350533
2318760000000	11.83622347725724
2337920000000	11.35688556426084
2357090000000	10.7341103347481
2376250000000	9.987371062377436
2395410000000	9.138693032717823
2414580000000	8.212293470019896
2433740000000	7.234314358619182
2452900000000	6.232784162692782
2472070000000	5.238076398124542
2491230000000	4.284415110850348
2510390000000	3.413502199740253
2529560000000	2.681598262062271
2548720000000	2.166225281028577
2567880000000	1.942621573447753
2587050000000	1.999547964251711
2606210000000	2.218896033373261
2625370000000	2.478727405115832
2644540000000	2.70635051423957
2663700000000	2.867124144847085
2682860000000	2.947808274462511
2702030000000	2.94744926499687
2721190000000	2.873111151403954
2740350000000	2.737943009416767
2759520000000	2.560381706150804
2778680000000	2.363853197534013
2797840000000	2.176222887427008
2817010000000	2.027498138224451
2836170000000	1.943694487624265
2855330000000	1.93724938829005
2874500000000	2.000726620932993
2893660000000	2.110803004845237
2912820000000	2.238771905185518
2931990000000	2.358789013937355
2951150000000	2.451106590486001
2970310000000	2.502301556267098
2989480000000	2.504558193639538
3008640000000	2.454923315641493
3027800000000	2.354794481213728
3046970000000	2.209701026941794
3066130000000	2.029437094305924
3085290000000	1.828658358584275
3104460000000	1.627994825494296
3123620000000	1.455053322718028
3142780000000	1.342330935044277
3161950000000	1.316446565765429
3181110000000	1.381221511691759
3200270000000	1.51420750638811
3219440000000	1.682158793512489
3238600000000	1.855380345303189
3257760000000	2.011909030853409
3276930000000	2.136594472771018
3296090000000	2.21941276326295
3315250000000	2.254210346101964
3334420000000	2.237897376753465
3353580000000	2.169917839848829
3372740000000	2.051862368568266
3391910000000	1.887145358304767
3411070000000	1.680706157707511
3430230000000	1.438718063627355
3449400000000	1.168307524915602
3468560000000	0.8773182599153315
3487720000000	0.5743048731764825
3506890000000	0.2705576934751885
3526050000000	0.09166660713148543
3545210000000	0.3544084683329717
3564380000000	0.6319464662465679
3583540000000	0.8903872069231581
3602700000000	1.123666176918631
3621870000000	1.3282634266706
3641030000000	1.502157254800091
3660190000000	1.644628738407454
3679360000000	1.756140780913807
