4.284107760095777095e+00,1.317625661215073712e-02,1.930000000000000049e-01
4.776441695176090185e+00,1.246933366484240767e-02,1.930000000000000049e-01
5.325355136936744671e+00,1.179562733133594776e-02,1.930000000000000049e-01
5.937350258695677674e+00,1.115331427400557789e-02,1.930000000000000049e-01
6.619676470011234493e+00,1.054066369317831556e-02,1.930000000000000049e-01
7.380416289815928899e+00,9.956035076037683326e-03,1.930000000000000049e-01
8.228581088176342817e+00,9.397876459305327598e-03,1.930000000000000049e-01
9.174217830791494777e+00,8.864723298331350643e-03,1.930000000000000049e-01
1.022852809067546431e+01,8.355197737644520090e-03,1.930000000000000049e-01
1.140400073678115689e+01,7.868008680254690371e-03,1.930000000000000049e-01
1.271455987133305854e+01,7.401952265274986710e-03,1.930000000000000049e-01
1.417572976826572528e+01,6.955913017713772489e-03,1.930000000000000049e-01
1.580481876655212048e+01,6.528865465406127715e-03,1.930000000000000049e-01
1.762112429673648606e+01,6.119876239796527909e-03,1.930000000000000049e-01
1.964616146932094409e+01,5.728106413746472149e-03,1.930000000000000049e-01
2.190391793275725973e+01,5.352813987641097913e-03,1.930000000000000049e-01
2.442113801997313516e+01,4.993356052888282305e-03,1.930000000000000049e-01
2.722763954930069019e+01,4.649190517920652639e-03,1.930000000000000049e-01
3.035666703248326215e+01,4.319876617269178751e-03,1.930000000000000049e-01
3.384528547369890106e+01,4.005073870190558986e-03,1.930000000000000049e-01
3.773481942435985559e+01,3.704538653039917990e-03,1.930000000000000049e-01
4.207134249452758468e+01,3.418117810033068863e-03,1.930000000000000049e-01
4.690622311946757605e+01,3.145738518959470369e-03,1.930000000000000049e-01
5.229673304624079577e+01,2.887393925957734784e-03,1.930000000000000049e-01
5.830672574818078147e+01,2.643124165512821498e-03,1.930000000000000049e-01
6.500739280343921678e+01,2.412992835906483877e-03,1.930000000000000049e-01
7.247810719730708229e+01,2.197059596320914427e-03,1.930000000000000049e-01
8.080736353768092783e+01,1.995350110279584411e-03,1.930000000000000049e-01
9.009382632102654043e+01,1.807825451501855318e-03,1.930000000000000049e-01
1.004474986661127360e+02,1.634353697326688427e-03,1.930000000000000049e-01
1.119910253597913368e+02,1.474686876510753527e-03,1.930000000000000049e-01
1.248611456500970149e+02,1.328446500194782999e-03,1.930000000000000049e-01
1.392103129957786791e+02,1.195120179335592637e-03,1.930000000000000049e-01
1.552085009590620643e+02,1.074070574055157245e-03,1.930000000000000049e-01
1.730452166334087849e+02,9.645560213317699947e-04,1.930000000000000049e-01
1.929317454564013019e+02,8.657601502567947773e-04,1.930000000000000049e-01
2.151036539987627236e+02,7.768262004510069138e-04,1.930000000000000049e-01
2.398235803763840579e+02,6.968910576733007524e-04,1.930000000000000049e-01
2.673843453392882452e+02,6.251145676606733150e-04,1.930000000000000049e-01
2.981124208900351391e+02,5.607012445164815360e-04,1.930000000000000049e-01
3.323717975192137715e+02,5.029135186421056225e-04,1.930000000000000049e-01
3.705682958674932479e+02,4.510774575105788785e-04,1.930000000000000049e-01
4.131543738881750301e+02,4.045829413013072554e-04,1.930000000000000049e-01
4.606344864536578712e+02,3.628804760714803013e-04,1.930000000000000049e-01
5.135710608932224659e+02,3.254764230186708721e-04,1.930000000000000049e-01
5.725911592455748860e+02,2.919277932594587020e-04,1.930000000000000049e-01
6.383939061440952401e+02,2.618372014176378925e-04,1.930000000000000049e-01
7.117587703220659705e+02,2.348482109120836000e-04,1.930000000000000049e-01
7.935547978367310407e+02,2.106411230437692564e-04,1.930000000000000049e-01
8.847509063846827075e+02,1.889291919420116892e-04,1.930000000000000049e-01
9.864273626502229035e+02,1.694552281722321355e-04,1.930000000000000049e-01
1.099788578642048833e+03,1.519885522175723513e-04,1.930000000000000049e-01
1.226177378597705001e+03,1.363222619588617208e-04,1.930000000000000049e-01
1.367090905454921085e+03,1.222707818084731645e-04,1.930000000000000049e-01
1.524198355310495117e+03,1.096676644682347804e-04,1.930000000000000049e-01
1.699360749940870619e+03,9.836361927215446412e-05,1.930000000000000049e-01
1.894652981600493376e+03,8.822474375862937904e-05,1.930000000000000049e-01
2.112388391230379966e+03,7.913093752416693841e-05,1.930000000000000049e-01
2.355146171218893414e+03,7.097447956986736709e-05,1.930000000000000049e-01
2.625801917315157425e+03,6.365875228857338793e-05,1.930000000000000049e-01
2.927561691598773905e+03,5.709709697763579351e-05,1.930000000000000049e-01
3.264000000000000000e+03,5.121178732022876878e-05,1.930000000000000049e-01
