1.500000000000000000e+02,-9.057626049649868116e-02,-1.929999999999999771e-01
1.724409448818897772e+02,-8.968672148374724762e-02,-1.929999999999999771e-01
1.948818897637795260e+02,-8.844883350391434529e-02,-1.923114472249574103e-01
2.173228346456692748e+02,-8.691060528564591159e-02,-1.910349931292303349e-01
2.397637795275590520e+02,-8.527234862411013638e-02,-1.895757551458648049e-01
2.622047244094488292e+02,-8.351823594720529653e-02,-1.879067349909874785e-01
2.846456692913385496e+02,-8.164630917411314082e-02,-1.860283937066991578e-01
3.070866141732283268e+02,-7.966366689587381367e-02,-1.839587961178722197e-01
3.295275590551181040e+02,-7.758276486681649209e-02,-1.817260351467340773e-01
3.519685039370078812e+02,-7.541880530946896977e-02,-1.793628943508580043e-01
3.744094488188976584e+02,-7.318797741559400494e-02,-1.769032760171181384e-01
3.968503937007873787e+02,-7.090629985660790169e-02,-1.743798931114070583e-01
4.192913385826771560e+02,-6.858887731564176915e-02,-1.718228404496372486e-01
4.417322834645669332e+02,-6.624944596039707145e-02,-1.692587824281275299e-01
4.641732283464566535e+02,-6.390012601481540044e-02,-1.667105793312161077e-01
4.866141732283464307e+02,-6.155132504244759800e-02,-1.641972254454724112e-01
5.090551181102362079e+02,-5.921175007081451447e-02,-1.617340032263995531e-01
5.314960629921259851e+02,-5.688849528484039852e-02,-1.593327779668050892e-01
5.539370078740157624e+02,-5.458717835748085750e-02,-1.570023733915423547e-01
5.763779527559054259e+02,-5.231210386367483173e-02,-1.547489823820064614e-01
5.988188976377953168e+02,-5.006643714203811574e-02,-1.525765792787181219e-01
6.212598425196849803e+02,-4.785237651575426771e-02,-1.504873109701814482e-01
6.437007874015747575e+02,-4.567131570932612961e-02,-1.484818527986528636e-01
6.661417322834645347e+02,-4.352399150680689999e-02,-1.465597221426113428e-01
6.885826771653543119e+02,-4.141061422235230854e-02,-1.447195475929363984e-01
7.110236220472440891e+02,-3.933098033702898261e-02,-1.429592949698519633e-01
7.334645669291338663e+02,-3.728456786636134140e-02,-1.412764534856758569e-01
7.559055118110236435e+02,-3.527061579016691623e-02,-1.396681864865440825e-01
7.783464566929133071e+02,-3.328818922757770249e-02,-1.381314515247155927e-01
8.007874015748030843e+02,-3.133623220310254032e-02,-1.366630944925080193e-01
8.232283464566928615e+02,-2.941360983561291595e-02,-1.352599222316902550e-01
8.456692913385826387e+02,-2.751914162860367649e-02,-1.339187574985638562e-01
8.681102362204724159e+02,-2.565162740038346573e-02,-1.326364797033196818e-01
8.905511811023621931e+02,-2.380986718413776945e-02,-1.314100542933604454e-01
9.129921259842519703e+02,-2.199267624298573837e-02,-1.302365531827130996e-01
9.354330708661417475e+02,-2.019889615525970877e-02,-1.291131681829657818e-01
9.578740157480315247e+02,-1.842740278264593315e-02,-1.280372190568094537e-01
9.803149606299211882e+02,-1.667711176421679889e-02,-1.270061574499940782e-01
1.002755905511810965e+03,-1.494698208299258951e-02,-1.260175677429144214e-01
1.025196850393700743e+03,-1.323601813667588112e-02,-1.250691656250377815e-01
1.047637795275590634e+03,-1.154327065864326277e-02,-1.241587950203745933e-01
1.070078740157480297e+03,-9.867836776961671705e-03,-1.232844238735221060e-01
1.092519685039369961e+03,-8.208859408593921492e-03,-1.224441391322762251e-01
1.114960629921259851e+03,-6.565526203367521955e-03,-1.216361412911385609e-01
1.137401574803149515e+03,-4.937068135031294491e-03,-1.208587386429708921e-01
1.159842519685039406e+03,-3.322757869992298656e-03,-1.201103414472965286e-01
1.182283464566929069e+03,-1.721907987622070448e-03,-1.193894561205233878e-01
1.204724409448818960e+03,-1.338691196250726262e-04,-1.186946795432263363e-01
1.227165354330708624e+03,1.441971946246397435e-03,-1.180246935408223452e-01
1.249606299212598287e+03,3.006194160790703028e-03,-1.173782595814948371e-01
1.272047244094488178e+03,4.559344078303692420e-03,-1.167542137201468821e-01
1.294488188976377842e+03,6.101937673776196280e-03,-1.161514618011834921e-01
1.316929133858267733e+03,7.634462098980051431e-03,-1.155689749262384936e-01
